episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_131_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,5771,59,10.223531450355225,3,0.5198405822214521,1,0.17328019407381737,9,1.5595217466643563
ep_131_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,female,1813,9,4.964147821290678,2,1.1031439602868176,6,3.309431880860452,4,2.206287920573635
ep_009_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,female,6603,41,6.209298803574133,4,0.6057852491291837,22,3.3318188702105105,6,0.9086778736937755
ep_009_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,2628,30,11.415525114155251,3,1.141552511415525,5,1.9025875190258752,6,2.28310502283105
ep_065_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,10954,32,2.9213072850100423,17,1.5519444951615848,2,0.18258170531312765,6,0.5477451159393829
ep_065_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,5195,39,7.507218479307026,23,4.427333974975939,14,2.694898941289702,15,2.8873917228103942
ep_127_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,10435,41,3.9290848107331096,2,0.19166267369429804,2,0.19166267369429804,9,0.8624820316243412
ep_127_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1067,5,4.686035613870665,1,0.9372071227741331,5,4.686035613870665,0,0.0
ep_303_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,4415,146,33.069082672706685,13,2.944507361268403,3,0.6795016987542468,3,0.6795016987542468
ep_303_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1447,10,6.910850034554251,7,4.8375950241879755,6,4.14651002073255,0,0.0
ep_257_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,11653,30,2.574444349094654,3,0.2574444349094654,4,0.34325924654595386,9,0.7723333047283961
ep_257_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,2759,4,1.4498006524102935,2,0.7249003262051468,3,1.0873504893077202,2,0.7249003262051468
ep_300_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,1343,6,4.467609828741623,3,2.2338049143708116,8,5.956813104988831,0,0.0
