episode_id,speaker_id,role,gender,word_count,hedge_count,hedge_per_1k,booster_count,booster_per_1k,polite_count,polite_per_1k,directive_count,directive_per_1k
ep_054_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,3756,29,7.7209797657082,5,1.3312034078807242,7,1.863684771033014,3,0.7987220447284344
ep_054_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,15868,21,1.3234182001512478,13,0.8192588858079153,13,0.8192588858079153,21,1.3234182001512478
ep_053_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,unknown,4831,46,9.52183812875181,10,2.06996481059822,10,2.06996481059822,12,2.4839577727178637
ep_053_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,female,14762,52,3.522557918981168,5,0.3387074922097277,20,1.3548299688389107,14,0.9483809781872374
ep_014_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,female,9093,74,8.138128230506982,8,0.8797976465412956,7,0.7698229407236336,5,0.5498735290883097
ep_014_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,unknown,4346,42,9.66405890473999,3,0.6902899217671422,13,2.991256327657616,5,1.150483202945237
ep_106_whisperx_diarized.gender.host_guest,SPEAKER_00,HOST,male,6384,43,6.735588972431077,9,1.4097744360902256,12,1.8796992481203008,1,0.15664160401002505
ep_106_whisperx_diarized.gender.host_guest,SPEAKER_01,GUEST,male,3169,36,11.360050489113284,1,0.3155569580309246,20,6.311139160618492,1,0.3155569580309246
ep_030_whisperx_diarized.gender.host_guest,SPEAKER_01,HOST,male,297,4,13.468013468013467,0,0.0,1,3.3670033670033668,1,3.3670033670033668
ep_030_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,4091,24,5.866536299193351,0,0.0,2,0.48887802493277926,6,1.4666340747983377
ep_105_whisperx_diarized.gender.host_guest,SPEAKER_00,GUEST,male,5919,60,10.13684744044602,4,0.6757898293630681,8,1.3515796587261362,11,1.8584220307484371
